a 	 ఒక 	ఒక పుస్తకం నా దగ్గర ఉంది.	I have a book.
turn up 	 తిరగండి 	న    	na   
TV 	 టీవీ 	న    	na   
twelfth 	 పన్నెండవది 	న    	na   
twelve 	 పన్నెండు 	న    	na   
twentieth 	 ఇరవయ్యవది 	న    	na   
twenty 	 ఇరవై 	న    	na   
twice 	 రెండుసార్లు 	న    	na   
twin 	 జంట 	న    	na   
twist 	 ట్విస్ట్ 	న    	na   
twisted 	 మెలికలు తిరిగింది 	న    	na   
two 	 రెండు 	న    	na   
type 	 రకం 	న    	na   
typical 	 విలక్షణమైనది 	న    	na   
typically 	 సాధారణంగా 	న    	na   
tyre 	 టైర్ 	న    	na   
the unemployed 	 నిరుద్యోగులు 	న    	na   
the unexpected 	 ఊహించనిది 	న    	na   
ugly 	 వికారమైన 	న    	na   
ultimate 	 అంతిమ 	న    	na   
ultimately 	 చివరికి 	న    	na   
umbrella 	 గొడుగు 	న    	na   
unable 	 కుదరదు 	న    	na   
unacceptable 	 ఆమోదయోగ్యం కానిది 	న    	na   
uncertain 	 అనిశ్చిత 	న    	na   
uncle 	 మామ 	న    	na   
uncomfortable 	 అసౌకర్యంగా 	న    	na   
unconscious 	 అపస్మారక స్థితి 	న    	na   
uncontrolled 	 నియంత్రణ లేని 	న    	na   
under 	 కింద 	న    	na   
underground 	 భూగర్భంలో 	న    	na   
underneath 	 కింద 	న    	na   
understand 	 అర్థం చేసుకుంటారు 	న    	na   
understanding 	 అవగాహన 	న    	na   
underwater 	 నీటి అడుగున 	న    	na   
underwear 	 లోదుస్తులు 	న    	na   
undo 	 అన్డు 	న    	na   
unemployed 	 నిరుద్యోగులు 	న    	na   
unemployment 	 నిరుద్యోగం 	న    	na   
unexpected 	 ఊహించని 	న    	na   
unexpectedly 	 ఊహించని విధంగా 	న    	na   
unfair 	 అన్యాయం 	న    	na   
unfairly 	 అన్యాయంగా 	న    	na   
unfortunate 	 దురదృష్టకరం 	న    	na   
unfortunately 	 దురదృష్టవశాత్తు 	న    	na   
unfriendly 	 స్నేహరహితమైనది 	న    	na   
unhappy 	 సంతోషం లేని 	న    	na   
uniform 	 ఏకరీతి 	న    	na   
unimportant 	 ప్రాముఖ్యత లేని 	న    	na   
union 	 యూనియన్ 	న    	na   
unique 	 ఏకైక 	న    	na   
unit 	 యూనిట్ 	న    	na   
unite 	 ఏకం చేయండి 	న    	na   
united 	 ఏకమయ్యారు 	న    	na   
universe 	 విశ్వం 	న    	na   
university 	 విశ్వవిద్యాలయం 	న    	na   
unkind 	 దయలేని 	న    	na   
unknown 	 తెలియని 	న    	na   
unless 	 తప్ప 	న    	na   
unlike 	 కాకుండా 	న    	na   
unlikely 	 అసంభవం 	న    	na   
unload 	 దించు 	న    	na   
unlucky 	 దురదృష్టవంతుడు 	న    	na   
unnecessary 	 అనవసరమైన 	న    	na   
unpleasant 	 అసహ్యకరమైన 	న    	na   
unreasonable 	 అసమంజసమైన 	న    	na   
unsteady 	 అస్థిరమైన 	న    	na   
unsuccessful 	 విజయవంతం కాలేదు 	న    	na   
untidy 	 అపరిశుభ్రమైన 	న    	na   
until 	 వరకు 	న    	na   
unusual 	 అసాధారణమైన 	న    	na   
unusually 	 అసాధారణంగా 	న    	na   
unwilling 	 ఇష్టంలేని 	న    	na   
unwillingly 	 ఇష్టం లేకుండా 	న    	na   
up 	 పైకి 	న    	na   
upon 	 మీద 	న    	na   
upper 	 ఎగువ 	న    	na   
upset 	 కలత చెందాడు 	న    	na   
upsetting 	 కలత చెందుతోంది 	న    	na   
upside down 	 తలక్రిందులుగా 	న    	na   
upstairs 	 మేడమీద 	న    	na   
upward 	 పైకి 	న    	na   
upwards 	 పైకి 	న    	na   
urban 	 పట్టణ 	న    	na   
urge 	 కోరండి 	న    	na   
urgent 	 అత్యవసరము 	న    	na   
us 	 మాకు 	న    	na   
use 	 ఉపయోగించండి 	న    	na   
used 1 	 ఉపయోగించిన 1 	న    	na   
used 2 	 ఉపయోగించిన 2 	న    	na   
used to 	 ఉపయోగిస్తారు 	న    	na   
useful 	 ఉపయోగకరమైన 	న    	na   
useless 	 పనికిరానిది 	న    	na   
user 	 వినియోగదారు 	న    	na   
use up 	 అప్ ఉపయోగించండి 	న    	na   
usual 	 సాధారణ 	న    	na   
usually 	 సాధారణంగా 	న    	na   
vacation 	 సెలవు 	న    	na   
valid 	 చెల్లుతుంది 	న    	na   
valley 	 లోయ 	న    	na   
valuable 	 విలువైన 	న    	na   
value 	 విలువ 	న    	na   
van 	 వ్యాను 	న    	na   
variation 	 వైవిధ్యం 	న    	na   
varied 	 వైవిధ్యమైనది 	న    	na   
variety 	 వివిధ 	న    	na   
various 	 వివిధ 	న    	na   
vary 	 మారుతూ ఉంటాయి 	న    	na   
vast 	 విశాలమైనది 	న    	na   
vegetable 	 కూరగాయల 	న    	na   
vehicle 	 వాహనం 	న    	na   
venture 	 వెంచర్ 	న    	na   
version 	 వెర్షన్ 	న    	na   
vertical 	 నిలువు 	న    	na   
very 	 చాలా 	న    	na   
via 	 ద్వారా 	న    	na   
victim 	 బాధితుడు 	న    	na   
victory 	 విజయం 	న    	na   
video 	 వీడియో 	న    	na   
view 	 వీక్షణ 	న    	na   
village 	 గ్రామం 	న    	na   
violence 	 హింస 	న    	na   
violent 	 హింసాత్మకమైన 	న    	na   
violently 	 హింసాత్మకంగా 	న    	na   
virtually 	 వాస్తవంగా 	న    	na   
virus 	 వైరస్ 	న    	na   
visible 	 కనిపించే 	న    	na   
vision 	 దృష్టి 	న    	na   
visit 	 సందర్శించండి 	న    	na   
visitor 	 సందర్శకుడు 	న    	na   
vital 	 ప్రాణాధారమైన 	న    	na   
vocabulary 	 పదజాలం 	న    	na   
voice 	 వాయిస్ 	న    	na   
volume 	 వాల్యూమ్ 	న    	na   
vote 	 ఓటు వేయండి 	న    	na   
wage 	 వేతనం 	న    	na   
waist 	 నడుము 	న    	na   
wait 	 వేచి ఉండండి 	న    	na   
waiter 	 వెయిటర్ 	న    	na   
wake 	 మేల్కొలపండి 	న    	na   
walk 	 నడవండి 	న    	na   
walking 	 నడవడం 	న    	na   
walk out 	 బయటకు నడవండి 	న    	na   
walk up 	 పైకి నడవండి 	న    	na   
wall 	 గోడ 	న    	na   
wallet 	 వాలెట్ 	న    	na   
wander 	 సంచరించు 	న    	na   
want 	 కావాలి 	న    	na   
war 	 యుద్ధం 	న    	na   
warm 	 వెచ్చని 	న    	na   
warmth 	 వెచ్చదనం 	న    	na   
warm up 	 వేడెక్కుతుంది 	న    	na   
warn 	 హెచ్చరిస్తారు 	న    	na   
warning 	 హెచ్చరిక 	న    	na   
wash 	 కడగడం 	న    	na   
wash away 	 కొట్టుకుపోతాయి 	న    	na   
washing 	 కడగడం 	న    	na   
wash off 	 కడగడం 	న    	na   
wash out 	 వాష్ అవుట్ 	న    	na   
wash up 	 కడగడం 	న    	na   
waste 	 వ్యర్థం 	న    	na   
watch 	 వాచ్ 	న    	na   
watch out 	 జాగ్రత్తగా ఉండు 	న    	na   
watch out for 	 కోసం చూడండి 	న    	na   
water 	 నీరు 	న    	na   
wave 	 అల 	న    	na   
way 	 మార్గం 	న    	na   
we 	 మేము 	న    	na   
weak 	 బలహీనమైన 	న    	na   
weakness 	 బలహీనత 	న    	na   
wealth 	 సంపద 	న    	na   
weapon 	 ఆయుధం 	న    	na   
wear 	 ధరిస్తారు 	న    	na   
wear away 	 ధరిస్తారు 	న    	na   
wear off 	 ధరిస్తారు 	న    	na   
wear out 	 అరిగిపోతాయి 	న    	na   
weather 	 వాతావరణం 	న    	na   
web 	 వెబ్ 	న    	na   
website 	 వెబ్సైట్ 	న    	na   
wedding 	 పెళ్లి 	న    	na   
Wednesday 	 బుధవారం 	న    	na   
week 	 వారం 	న    	na   
weekend 	 వారాంతం 	న    	na   
weekly 	 వారానికోసారి 	న    	na   
weigh 	 బరువు 	న    	na   
weight 	 బరువు 	న    	na   
welcome 	 స్వాగతం 	న    	na   
well 	 బాగా 	న    	na   
well known 	 బాగా తెలిసిన 	న    	na   
west 	 పడమర 	న    	na   
western 	 పశ్చిమ 	న    	na   
wet 	 తడి 	న    	na   
what 	 ఏమి 	న    	na   
whatever 	 ఏమైనా 	న    	na   
wheel 	 చక్రం 	న    	na   
when 	 ఎప్పుడు 	న    	na   
whenever 	 ఎప్పుడైనా 	న    	na   
where 	 ఎక్కడ 	న    	na   
whereas 	 కాగా 	న    	na   
wherever 	 ఎక్కడైనా 	న    	na   
whether 	 లేదో 	న    	na   
which 	 ఏది 	న    	na   
while 	 అయితే 	న    	na   
whisper 	 గుసగుసలు 	న    	na   
whistle 	 విజిల్ 	న    	na   
white 	 తెలుపు 	న    	na   
who 	 WHO 	న    	na   
whoever 	 ఎవరైనా 	న    	na   
whole 	 మొత్తం 	న    	na   
whom 	 ఎవరిని 	న    	na   
whose 	 ఎవరిది 	న    	na   
why 	 ఎందుకు 	న    	na   
wide 	 వెడల్పు 	న    	na   
widely 	 విస్తృతంగా 	న    	na   
width 	 వెడల్పు 	న    	na   
wife 	 భార్య 	న    	na   
wild 	 అడవి 	న    	na   
wildly 	 క్రూరంగా 	న    	na   
will 	 రెడీ 	న    	na   
willing 	 సిద్ధమయ్యారు 	న    	na   
willingly 	 ఇష్టపూర్వకంగా 	న    	na   
willingness 	 సుముఖత 	న    	na   
win 	 గెలుస్తారు 	న    	na   
wind 1 	 గాలి 1 	న    	na   
wind 2 	 గాలి 2 	న    	na   
window 	 కిటికీ 	న    	na   
wine 	 వైన్ 	న    	na   
wing 	 రెక్క 	న    	na   
winner 	 విజేత 	న    	na   
winning 	 గెలుస్తోంది 	న    	na   
winter 	 చలికాలం 	న    	na   
wire 	 తీగ 	న    	na   
wise 	 తెలివైనవాడు 	న    	na   
wish 	 కోరిక 	న    	na   
with 	 తో 	న    	na   
withdraw 	 ఉపసంహరించుకోండి 	న    	na   
within 	 లోపల 	న    	na   
without 	 లేకుండా 	న    	na   
witness 	 సాక్షి 	న    	na   
woman 	 స్త్రీ 	న    	na   
wonder 	 ఆశ్చర్యం 	న    	na   
wonderful 	 అద్భుతమైన 	న    	na   
wood 	 చెక్క 	న    	na   
wooden 	 చెక్క 	న    	na   
wool 	 ఉన్ని 	న    	na   
word 	 పదం 	న    	na   
work 	 పని 	న    	na   
worker 	 కార్మికుడు 	న    	na   
working 	 పని చేస్తున్నారు 	న    	na   
work out 	 పని చేయండి 	న    	na   
world 	 ప్రపంచం 	న    	na   
worried 	 ఆందోళన చెందాడు 	న    	na   
worry 	 ఆందోళన 	న    	na   
worrying 	 చింతిస్తూ 	న    	na   
worse 	 అధ్వాన్నంగా 	న    	na   
worship 	 పూజించండి 	న    	na   
worst 	 చెత్త 	న    	na   
worth 	 విలువ 	న    	na   
would 	 ఉంటుంది 	న    	na   
wound 1 	 గాయం 1 	న    	na   
wounded 	 గాయపడ్డాడు 	న    	na   
wrap 	 చుట్టు 	న    	na   
wrapping 	 చుట్టడం 	న    	na   
wrist 	 మణికట్టు 	న    	na   
write 	 వ్రాయండి 	న    	na   
write back 	 తిరిగి వ్రాయండి 	న    	na   
write down 	 వ్రాయండి 	న    	na   
writer 	 రచయిత 	న    	na   
writing 	 రాయడం 	న    	na   
written 	 వ్రాయబడింది 	న    	na   
wrong 	 తప్పు 	న    	na   
wrongly 	 తప్పుగా 	న    	na   
